CustomerKey,Full Name,DateFirstPurchase,Customer City,address1,address2,phone,source_system_code,start_date,end_date,is_current
11219,Charles Cook,10/29/2021,Woodburn,6871 Bel Air Dr.,NULL,755-555-0111,1,09:46.0,NULL,1
11220,Erica Huang,3/14/2021,Colma,9142 All Ways Drive,NULL,618-555-0157,1,09:46.0,NULL,1
11221,Nathan Perry,4/7/2021,Lakewood,9714 Nicholas Drive,NULL,271-555-0191,1,09:46.0,NULL,1
11222,Alexandra Rivera,11/1/2021,Santa Monica,4999 Corte Segunda,NULL,488-555-0143,1,09:46.0,NULL,1
11223,Hailey Patterson,1/29/2021,Langley,5045 Vancouver Way,# 133,480-555-0126,1,09:46.0,NULL,1
11224,Tiffany Li,8/7/2019,Burien,6404 Del Mar Ave,NULL,197-555-0118,1,09:46.0,NULL,1
11225,Madison Lee,6/22/2021,Renton,5927 Seaview Avenue,NULL,471-555-0142,1,09:46.0,NULL,1
11226,Sydney Ross,2/21/2021,W. Linn,5252 Santa Fe,NULL,219-555-0146,1,09:46.0,NULL,1
11227,Marshall Chavez,8/3/2019,Colma,9022 Estudillo Street,NULL,712-555-0116,1,09:46.0,NULL,1
11228,Ashley Jones,10/25/2021,El Cajon,7681 Willow Pass Road,NULL,996-555-0169,1,09:46.0,NULL,1
11229,Adrian Stewart,7/27/2021,Redwood City,6898 Shaw Rd.,NULL,812-555-0122,1,09:46.0,NULL,1
11230,Amber Turner,7/16/2021,Santa Monica,6345 Ridge Circle,NULL,155-555-0131,1,09:46.0,NULL,1
11231,Dennis Zhang,2/10/2021,Bremerton,3951 Calle Verde Drive,NULL,710-555-0134,1,09:46.0,NULL,1
11232,Hailey Bryant,9/20/2021,Everett,2828 Rogers Ave.,NULL,156-555-0195,1,09:46.0,NULL,1
11233,Todd Li,2/8/2021,Berkeley,5897 Scottsdale Rd.,NULL,680-555-0147,1,09:46.0,NULL,1
11234,Anna Griffin,2/8/2021,Long Beach,7221 Peachwillow Street,NULL,965-555-0146,1,09:46.0,NULL,1
11235,Angel Stewart,7/4/2021,Ballard,2585 La Salle Ct.,NULL,540-555-0122,1,09:46.0,NULL,1
11236,Jeremy Butler,10/3/2021,Bellingham,8811 The Trees Dr.,NULL,980-555-0117,1,09:46.0,NULL,1
11237,Clarence Anand,9/5/2019,Solingen,Welt Platz 6,NULL,1 (11) 500 555-0191,1,09:46.0,NULL,1
11238,Mayra Prasad,1/6/2019,Birmingham,1119 Elderwood Dr.,#3,1 (11) 500 555-0116,1,09:46.0,NULL,1
11239,Latoya Goel,1/19/2019,London,8154 Pheasant Circle,NULL,1 (11) 500 555-0149,1,09:46.0,NULL,1
11240,Anne Hernandez,2/27/2019,Watford,76 Woodcrest Dr.,NULL,1 (11) 500 555-0119,1,09:46.0,NULL,1
11241,Lisa Cai,9/10/2020,Les Ulis,"102, rue de Berri",NULL,1 (11) 500 555-0125,1,09:46.0,NULL,1
11242,Larry Munoz,9/19/2020,Versailles,Midi-Couleurs,NULL,1 (11) 500 555-0193,1,09:46.0,NULL,1
11243,Robin Alvarez,2/21/2019,Esher-Molesey,4086 Emmons Canyon Lane,NULL,1 (11) 500 555-0198,1,09:46.0,NULL,1
11244,Alexis Coleman,2/12/2019,Runcorn,7140 Camelback Road,NULL,1 (11) 500 555-0115,1,09:46.0,NULL,1
11245,Ricky Vazquez,9/26/2019,Hamburg,Roßstr 9928,NULL,1 (11) 500 555-0147,1,09:46.0,NULL,1
11246,Latasha Rubio,10/3/2019,Hamburg,Alderstr 7690,NULL,1 (11) 500 555-0178,1,09:46.0,NULL,1
11247,Claudia Zhou,2/18/2019,Lancaster,6516 Beauer Lane,NULL,1 (11) 500 555-0116,1,09:46.0,NULL,1
11248,Tristan Alexander,7/14/2021,Saint-Denis,"88, avenue des Champs-Elysées",NULL,1 (11) 500 555-0124,1,09:46.0,NULL,1
11249,Cindy Patel,10/9/2019,Sulzbach Taunus,Essener Straße 123,NULL,1 (11) 500 555-0149,1,09:46.0,NULL,1
11250,Shannon Liu,3/17/2019,Woolston,4185 Keywood Ct.,NULL,1 (11) 500 555-0119,1,09:46.0,NULL,1
11251,Xavier Long,10/18/2021,Haney,9245 Dantley Way,NULL,243-555-0114,1,09:46.0,NULL,1
11252,Nicholas Thompson,8/14/2019,Lemon Grove,504 O St.,NULL,377-555-0147,1,09:46.0,NULL,1
11253,José Hernandez,3/1/2021,Victoria,5703 Donald Dr.,NULL,712-555-0130,1,09:46.0,NULL,1
11254,Johnathan Vance,11/23/2021,Burien,9430 Versailles Pl,NULL,494-555-0166,1,09:46.0,NULL,1
11255,Colin Lin,2/23/2021,Burien,6083 San Jose,NULL,599-555-0132,1,09:46.0,NULL,1
11256,Katelyn Hernandez,4/15/2021,Lynnwood,7496 Deerfield Dr.,NULL,249-555-0116,1,09:46.0,NULL,1
11257,Jacqueline Powell,8/24/2019,Newport Beach,4076 Northwood Dr,NULL,796-555-0111,1,09:46.0,NULL,1
11258,Xavier Hill,5/21/2021,Palo Alto,2707 Virgil Street,NULL,559-555-0149,1,09:46.0,NULL,1
11259,Victoria Stewart,9/4/2019,Salem,3623 Barquentine Court,NULL,230-555-0139,1,09:46.0,NULL,1
11260,Katelyn Kelly,2/5/2021,Burlingame,7085 Solano Drive,NULL,507-555-0132,1,09:46.0,NULL,1
11261,Stephanie Collins,9/27/2019,San Diego,2868 Central Avenue,NULL,209-555-0173,1,09:46.0,NULL,1
11262,Jennifer Simmons,2/27/2021,Port Hammond,7959 Mt. Wilson Way,NULL,148-555-0115,1,09:46.0,NULL,1
11263,Trinity Richardson,8/29/2019,Burien,3063 Blue Jay Drive,NULL,111-555-0116,1,09:46.0,NULL,1
11264,Eduardo Martin,1/2/2021,Issaquah,5137 Pheasant Court,NULL,342-555-0195,1,09:46.0,NULL,1
11265,Elizabeth Jones,1/3/2021,Kirkland,2253 Firestone Dr.,NULL,941-555-0110,1,09:46.0,NULL,1
11266,Taylor Howard,9/10/2019,Port Orchard,7396 Stratton Circle,NULL,162-555-0131,1,09:46.0,NULL,1
11267,David Diaz,9/17/2019,Burlingame,2075 Browse Ct,NULL,613-555-0119,1,09:46.0,NULL,1
11268,Katelyn Carter,5/29/2021,Coronado,3050 Monte Cresta Avenue,NULL,103-555-0195,1,09:46.0,NULL,1
11269,Ryan Foster,8/22/2021,Daly City,5376 Sahara Drive,NULL,961-555-0133,1,09:46.0,NULL,1
11270,Robert Lee,9/10/2019,Lakewood,5461 Camino Verde Ct.,NULL,447-555-0174,1,09:46.0,NULL,1
11271,Danielle Reed,9/27/2019,San Francisco,6683 Carrick Ct,NULL,136-555-0114,1,09:46.0,NULL,1
11272,Lauren Martinez,9/19/2019,Beverly Hills,4357 Tosca Way,NULL,977-555-0117,1,09:46.0,NULL,1
11273,Nathan Lal,5/14/2021,La Jolla,7064 Cypress Ave,NULL,147-555-0121,1,09:46.0,NULL,1
11274,Kyle Foster,8/29/2019,Bellingham,5617 Landing Dr,NULL,846-555-0126,1,09:46.0,NULL,1
11275,Jenny Rai,8/30/2019,Colma,1440 Willow Pass Dr.,NULL,780-555-0119,1,09:46.0,NULL,1
11276,Nancy Chapman,1/29/2021,Cliffside,1480 Shoenic,NULL,909-555-0129,1,09:46.0,NULL,1
11277,Charles Jackson,2/2/2021,Royal Oak,3400 Folson Drive,NULL,194-555-0175,1,09:46.0,NULL,1
11278,Jonathan Phillips,9/16/2019,Edmonds,8772 Rock Creek Way,NULL,967-555-0176,1,09:46.0,NULL,1
11279,Amanda Cook,3/3/2021,Everett,9187 Vista Del Sol,NULL,252-555-0177,1,09:46.0,NULL,1
11280,Robert Collins,7/1/2021,Lynnwood,5271 Sierra Road,NULL,966-555-0171,1,09:46.0,NULL,1
11281,Megan Barnes,9/13/2019,Burbank,40 Ellis St.,NULL,807-555-0156,1,09:46.0,NULL,1
11282,Christian Thomas,8/31/2019,Burien,5205 Coralie Drive,NULL,692-555-0172,1,09:46.0,NULL,1
11283,Arturo Lal,5/29/2021,Berkeley,4593 Mendouno Dr.,NULL,638-555-0164,1,09:46.0,NULL,1
11284,Theresa Serrano,2/6/2021,Chula Vista,9007 S Royal Links Circle,NULL,777-555-0162,1,09:46.0,NULL,1
11285,Jeremy Anderson,7/27/2021,Fremont,7655 Greer Ave,NULL,940-555-0176,1,09:46.0,NULL,1
11286,Hunter Griffin,9/21/2019,Torrance,4079 Redbird Lane,NULL,410-555-0148,1,09:46.0,NULL,1
11287,Henry Garcia,1/29/2021,Cliffside,3268 Hazelwood Lane,NULL,282-555-0185,1,09:46.0,NULL,1
11288,Cindy Sanchez,3/5/2021,Burbank,7062 Starflower Drive,NULL,198-555-0118,1,09:46.0,NULL,1
11289,Maria Carter,9/8/2019,Downey,8603 Elmhurst Lane,NULL,239-555-0158,1,09:46.0,NULL,1
11290,Katelyn Sanchez,9/20/2019,Lakewood,8869 Climbing Vine Court,NULL,395-555-0150,1,09:46.0,NULL,1
11291,Jenna Wright,9/4/2019,Lemon Grove,232 Pinnacle Drive,NULL,118-555-0191,1,09:46.0,NULL,1
11292,Seth Phillips,9/15/2019,San Gabriel,4361 Loftus Road,NULL,980-555-0196,1,09:46.0,NULL,1
11293,Luke Long,2/24/2021,Port Orchard,3177 Dover Way,NULL,786-555-0117,1,09:46.0,NULL,1
11294,Dalton Clark,9/25/2021,Issaquah,4381 Amazonas,NULL,388-555-0195,1,09:46.0,NULL,1
11295,Taylor Lewis,9/25/2019,Concord,8827 Ward Court,NULL,291-555-0174,1,09:46.0,NULL,1
11296,Haley Richardson,9/1/2019,Everett,6203 Laurel Drive,NULL,620-555-0129,1,09:46.0,NULL,1
11297,Noah Coleman,9/26/2019,Burbank,5562 Galindo Street,NULL,847-555-0167,1,09:46.0,NULL,1
11298,Jon Luo,9/12/2019,Chula Vista,3560 River Rock Lane,NULL,127-555-0189,1,09:46.0,NULL,1
11299,Orlando Vazquez,9/26/2019,Burbank,8547 Catherine Way,NULL,757-555-0143,1,09:46.0,NULL,1
11300,Fernando Barnes,1/31/2021,N. Vancouver,7633 Greenhills Circle,NULL,469-555-0125,1,09:46.0,NULL,1
11301,Cameron Rodriguez,6/9/2021,Ballard,1217 Mariposa,NULL,727-555-0119,1,09:46.0,NULL,1
11302,Spencer Russell,9/6/2019,Corvallis,2396 Mink Court,NULL,834-555-0131,1,09:46.0,NULL,1
11303,Julia Coleman,9/2/2019,Edmonds,3128 Ramsey Circle,NULL,907-555-0170,1,09:46.0,NULL,1
11304,Julia Garcia,3/20/2021,Portland,6179 Mt. Hamilton Dr.,NULL,923-555-0183,1,09:46.0,NULL,1
11305,Sean Evans,3/25/2021,Chula Vista,7118 Elliott Dr.,NULL,791-555-0174,1,09:46.0,NULL,1
11306,Micah Zhou,6/30/2021,Coronado,6105 Brownstone Rd,NULL,497-555-0185,1,09:46.0,NULL,1
11307,Hunter Rodriguez,9/4/2019,Daly City,4343 Cook Street,NULL,996-555-0142,1,09:46.0,NULL,1
11308,Ian Gonzales,9/7/2021,Oregon City,7122 Athene Dr.,NULL,904-555-0153,1,09:46.0,NULL,1
11309,Victoria Lewis,7/9/2021,Beaverton,4426 Tanager Road,NULL,586-555-0191,1,09:46.0,NULL,1
11310,Erin Sanders,8/12/2021,San Francisco,7541 Black Point Pl,NULL,233-555-0160,1,09:46.0,NULL,1
11311,Gabrielle Lopez,4/18/2021,Lynnwood,8619 Parkside Dr.,NULL,783-555-0174,1,09:46.0,NULL,1
11312,Sara Richardson,5/17/2021,Lynnwood,7375 Kipling Court,NULL,296-555-0174,1,09:46.0,NULL,1
11313,Trevor Jenkins,5/7/2021,Port Orchard,4697 Yosemite Dr.,NULL,120-555-0129,1,09:46.0,NULL,1
11314,Mya Flores,2/25/2021,Issaquah,8439 Rio Grande Drive,Unit A,522-555-0140,1,09:46.0,NULL,1
11315,Hailey Ward,5/20/2021,Port Orchard,6321 Maya,NULL,767-555-0151,1,09:46.0,NULL,1
11316,Luke Allen,1/12/2021,Langford,419 Deermeadow Way,NULL,786-555-0133,1,09:46.0,NULL,1
11317,Victoria Russell,9/1/2019,Salem,9268 Keller Ridge,NULL,663-555-0197,1,09:46.0,NULL,1
11318,Jessica Wilson,10/17/2021,Edmonds,1652 Willcrest Circle,NULL,702-555-0180,1,09:46.0,NULL,1
11319,Jade Bailey,9/9/2019,Oakland,8119 Northridge Ct,# 1,819-555-0160,1,09:46.0,NULL,1
11320,Morgan Hill,6/15/2021,Glendale,6951 Harmony Way,NULL,510-555-0120,1,09:46.0,NULL,1
11321,Terrance Raman,2/23/2021,Burien,2297 Via Valencia,NULL,879-555-0124,1,09:46.0,NULL,1
11322,Sydney Garcia,3/24/2021,Bremerton,252 Hemlock Drive,NULL,783-555-0116,1,09:46.0,NULL,1
11323,Jose Patterson,9/10/2019,Daly City,648 Newport Drive,NULL,768-555-0153,1,09:46.0,NULL,1
11324,Zachary Anderson,9/26/2019,Glendale,2476 Mt. Whitney Way,NULL,693-555-0118,1,09:46.0,NULL,1
11325,Elijah Ross,9/19/2019,Seattle,6679 Cornelius Dr,NULL,409-555-0142,1,09:46.0,NULL,1
11326,Rafael Xie,9/15/2019,Beverly Hills,369 Peabody Road,NULL,663-555-0137,1,09:46.0,NULL,1
11327,Jaime Moreno,9/26/2019,Burbank,83 Mountain View Blvd,NULL,457-555-0178,1,09:46.0,NULL,1
11328,Julian Griffin,1/5/2021,Newton,7398 Withersed Lane,NULL,636-555-0197,1,09:46.0,NULL,1
11329,Andy Alvarez,9/25/2019,Concord,9466 Morning Glory Dr.,NULL,367-555-0172,1,09:46.0,NULL,1
11330,Ryan Thompson,2/12/2021,Oak Bay,3407 Pinon Dr.,NULL,138-555-0142,1,09:46.0,NULL,1
11331,Samantha Jenkins,2/7/2021,Shawnee,1046 Cloverleaf Circle,NULL,936-555-0152,1,09:46.0,NULL,1
11332,Deanna Ramos,10/15/2019,Berlin,Roßstr 9938,NULL,1 (11) 500 555-0138,1,09:46.0,NULL,1
11333,Emily Miller,3/21/2019,Newcastle upon Tyne,9075 Calle Verde,NULL,1 (11) 500 555-0110,1,09:46.0,NULL,1
11334,Nicole Brown,3/4/2019,Stoke-on-Trent,1135 W St.,NULL,1 (11) 500 555-0187,1,09:46.0,NULL,1
11335,Carla Raman,10/23/2019,Hof,Winterfeldtstr 255,NULL,1 (11) 500 555-0124,1,09:46.0,NULL,1
11336,Shaun Raji,9/27/2020,Paris,"44, rue du Départ",NULL,1 (11) 500 555-0122,1,09:46.0,NULL,1
11337,Jerome Romero,3/9/2019,Watford,7289 Brookview Dr.,NULL,1 (11) 500 555-0112,1,09:46.0,NULL,1
11338,Frank Navarro,10/11/2019,Bonn,Buergermeister-ulrich-str 2987,NULL,1 (11) 500 555-0139,1,09:46.0,NULL,1
11339,Dennis She,10/7/2020,Paris,"828, rue de Berri",NULL,1 (11) 500 555-0141,1,09:46.0,NULL,1
11340,Melody Munoz,10/27/2020,Paris,"9, avenue Reille",NULL,1 (11) 500 555-0147,1,09:46.0,NULL,1
11341,Randy Zeng,4/11/2019,Cheltenham,2334 Brandywine Way,NULL,1 (11) 500 555-0144,1,09:46.0,NULL,1
11342,Marshall Wang,7/12/2021,Boulogne-sur-Mer,"68062, rue des Grands Champs",NULL,1 (11) 500 555-0161,1,09:46.0,NULL,1
11343,Arthur Carlson,4/4/2019,Oxon,6507 Fieldcrest Dr.,NULL,1 (11) 500 555-0166,1,09:46.0,NULL,1
11344,Jessie Jimenez,5/13/2019,Oxford,5723 C Wharton Way,NULL,1 (11) 500 555-0193,1,09:46.0,NULL,1
11345,Robin Ramos,10/22/2020,Tremblay-en-France,"6, rue de l´Esplanade",NULL,1 (11) 500 555-0111,1,09:46.0,NULL,1
11346,Deanna Gutierrez,10/1/2020,Paris,Attaché de Presse,Place d´ Armes,1 (11) 500 555-0112,1,09:46.0,NULL,1
11347,Roy Navarro,3/16/2021,Braunschweig,Viktoria-Luise-Platz 43,NULL,1 (11) 500 555-0137,1,09:46.0,NULL,1
11348,Shawn Rai,3/31/2021,Paderborn,Westheimer Straße 7606,NULL,1 (11) 500 555-0117,1,09:46.0,NULL,1
11349,Mindy Luo,1/13/2022,München,Brunnenstr 7566,Verkaufsabteilung,1 (11) 500 555-0194,1,09:46.0,NULL,1
11350,Cara Zhou,2/5/2021,Peterborough,7280 Greendell Pl,NULL,1 (11) 500 555-0118,1,09:46.0,NULL,1
11351,Anne Ramos,6/12/2019,London,7113 Eastgate Ave.,NULL,1 (11) 500 555-0148,1,09:46.0,NULL,1
11352,Raymond Rodriguez,5/1/2021,Pantin,"24, impasse Ste-Madeleine",NULL,1 (11) 500 555-0131,1,09:46.0,NULL,1
11353,Carrie Ortega,6/12/2019,Warrington,1883 Cowell Rd.,NULL,1 (11) 500 555-0111,1,09:46.0,NULL,1
11354,Deanna Suarez,12/3/2021,Grevenbroich,Dunckerstr 22525,NULL,1 (11) 500 555-0146,1,09:46.0,NULL,1
11355,Roberto Gutierrez,9/26/2021,Wokingham,3545 Chickpea Ct.,NULL,1 (11) 500 555-0124,1,09:46.0,NULL,1
11356,Terrence Carson,5/10/2019,Lavender Bay,6613 Thornhill Place,NULL,1 (11) 500 555-0189,1,09:46.0,NULL,1
11357,Ramon Ye,6/18/2019,Caloundra,3245 Vista Oak Dr.,NULL,1 (11) 500 555-0143,1,09:46.0,NULL,1
11358,Cynthia Malhotra,6/28/2019,Coffs Harbour,6757 Pamplona Ct.,NULL,1 (11) 500 555-0187,1,09:46.0,NULL,1
11359,Jarrod Prasad,6/13/2019,Malabar,7657 H St.,NULL,1 (11) 500 555-0154,1,09:46.0,NULL,1
11360,Tyrone Serrano,6/27/2019,Rockhampton,3767 View Dr.,NULL,1 (11) 500 555-0176,1,09:46.0,NULL,1
11361,Cindy Ramos,10/1/2021,Newcastle,6565 Jamie Way,NULL,1 (11) 500 555-0173,1,09:46.0,NULL,1
11362,Damien Shan,3/29/2021,Cranbourne,5312 Riverwood Circle,NULL,1 (11) 500 555-0142,1,09:46.0,NULL,1
11363,Julian Ross,6/8/2019,Melbourne,3346 Larkwood Ct.,NULL,1 (11) 500 555-0126,1,09:46.0,NULL,1
11364,Jennifer Collins,6/7/2019,Geelong,4536 Killdeer Court,NULL,1 (11) 500 555-0196,1,09:46.0,NULL,1
11365,Brittney Sun,5/31/2019,Findon,8856 Mt. Wilson Way,NULL,1 (11) 500 555-0155,1,09:46.0,NULL,1
11366,Virginia Patel,6/24/2021,Seaford,3118 Creekside Drive,NULL,1 (11) 500 555-0146,1,09:46.0,NULL,1
11367,Calvin Nara,7/7/2021,North Sydney,5795 Morning Glory Dr.,NULL,1 (11) 500 555-0193,1,09:46.0,NULL,1
11368,Edward Miller,6/24/2019,Rockhampton,598 Limeridge Drive,NULL,1 (11) 500 555-0151,1,09:46.0,NULL,1
11369,Ashlee Tang,7/5/2021,Findon,4111 Vista Diablo,NULL,1 (11) 500 555-0187,1,09:46.0,NULL,1
11370,Alicia Xu,7/13/2021,South Melbourne,3743 Grenadine Way,NULL,1 (11) 500 555-0113,1,09:46.0,NULL,1
11371,Lacey Jai,11/7/2021,Rockhampton,6208 Prestwick Dr.,NULL,1 (11) 500 555-0149,1,09:46.0,NULL,1
11372,Wendy Romero,6/7/2019,Brisbane,24 San Vincente Drive,NULL,1 (11) 500 555-0114,1,09:46.0,NULL,1
11373,Carly Luo,8/27/2021,Salzgitter,Hellweg 4644,NULL,1 (11) 500 555-0138,1,09:46.0,NULL,1
11374,Jimmy Ortega,4/15/2021,Werne,Postfach 11 11 22,NULL,1 (11) 500 555-0183,1,09:46.0,NULL,1
11375,Francisco Martinez,10/17/2021,High Wycombe,5508 Glenmount Dr.,NULL,1 (11) 500 555-0119,1,09:46.0,NULL,1
11376,Lance Vazquez,10/15/2021,Liverpool,9159 Shepberry Court,NULL,1 (11) 500 555-0112,1,09:46.0,NULL,1
11377,David Robinett,2/28/2021,Solingen,Pappelallee 6667,NULL,238-555-0100,1,09:46.0,NULL,1
11378,Shannon Liang,10/17/2020,Metz,7445 Meaham Drive,NULL,1 (11) 500 555-0159,1,09:46.0,NULL,1
11379,Gary Vazquez,10/2/2020,Boulogne-Billancourt,"5, rue de la Cavalerie",NULL,1 (11) 500 555-0130,1,09:46.0,NULL,1
11380,Mitchell Kumar,10/11/2019,Saarlouis,Husemann Straße 6464,NULL,1 (11) 500 555-0119,1,09:46.0,NULL,1
11381,Meredith Raman,6/12/2019,London,6092 Chestnut,NULL,1 (11) 500 555-0162,1,09:46.0,NULL,1
11382,Edward Patterson,11/3/2020,Roubaix,"211, avenue Foch",NULL,1 (11) 500 555-0118,1,09:46.0,NULL,1
11383,Marie Gill,1/1/2022,Roissy en Brie,"571, rue Malar",NULL,1 (11) 500 555-0192,1,09:46.0,NULL,1
11384,Tiffany Wang,8/2/2021,Les Ulis,"5, rue Malar",NULL,1 (11) 500 555-0192,1,09:46.0,NULL,1
11385,Miguel Allen,7/6/2021,York,6834 Violetta,NULL,1 (11) 500 555-0128,1,09:46.0,NULL,1
11386,Jaclyn Cai,11/2/2021,Darmstadt,Postfach 55 00 00,NULL,1 (11) 500 555-0164,1,09:46.0,NULL,1
11387,Megan Ramirez,7/26/2019,Gateshead,507 Sahara Drive,NULL,1 (11) 500 555-0192,1,09:46.0,NULL,1
11388,Joseph Martin,7/3/2019,York,7028 San Gabriel Dr.,NULL,1 (11) 500 555-0143,1,09:46.0,NULL,1
11389,Karl Shan,11/17/2021,Duesseldorf,Nollendorfplatz 48,NULL,1 (11) 500 555-0198,1,09:46.0,NULL,1
11390,Christine Raji,11/7/2021,Saint Germain en Laye,"11, boulevard Tremblay",NULL,1 (11) 500 555-0153,1,09:46.0,NULL,1
11391,Lindsay Xie,10/26/2021,Salzgitter,Am Grossen Dern 4624,NULL,1 (11) 500 555-0115,1,09:46.0,NULL,1
11392,Willie Zhao,3/29/2021,Frankfurt,Königstr 282,NULL,1 (11) 500 555-0120,1,09:46.0,NULL,1
11393,Kurt Pal,7/16/2021,Saint Ouen,"55, avenue de l´ Union Centrale",NULL,1 (11) 500 555-0117,1,09:46.0,NULL,1
11394,George McDonald,7/4/2019,Milton Keynes,9186 West Boyd Rd.,NULL,1 (11) 500 555-0150,1,09:46.0,NULL,1
11395,Beth Gutierrez,11/14/2019,Frankfurt,Rehstr 1346,NULL,1 (11) 500 555-0110,1,09:46.0,NULL,1
11396,Ian Lopez,10/26/2021,Saarlouis,Zur Lindung 6,NULL,1 (11) 500 555-0182,1,09:46.0,NULL,1
11397,Latoya Shan,7/7/2021,Paris,Attaché de Presse,NULL,1 (11) 500 555-0122,1,09:46.0,NULL,1
11398,Colin Nath,7/3/2019,Newcastle upon Tyne,8900 Escobar,NULL,1 (11) 500 555-0115,1,09:46.0,NULL,1
11399,Brenda Mehta,4/13/2021,Paris,"11, avenue du Port",NULL,1 (11) 500 555-0155,1,09:46.0,NULL,1
11400,Franklin Raji,7/15/2019,London,3477 Mt. Washington Way,NULL,1 (11) 500 555-0180,1,09:46.0,NULL,1
11401,Linda Navarro,10/28/2020,Paris,"6, route de Marseille",NULL,1 (11) 500 555-0189,1,09:46.0,NULL,1
11402,Kelli Cai,11/7/2020,Orleans,"1216, place de la Concorde",NULL,1 (11) 500 555-0145,1,09:46.0,NULL,1
11403,Nancy Schmidt,10/28/2020,Saint Ouen,"340, boulevard d´Albi",NULL,1 (11) 500 555-0150,1,09:46.0,NULL,1
11404,Megan Taylor,2/10/2021,Kassel,Berliner Platz 43,NULL,1 (11) 500 555-0178,1,09:46.0,NULL,1
11405,Bonnie Goel,3/31/2021,Bonn,Carlsplatz 89,NULL,1 (11) 500 555-0143,1,09:46.0,NULL,1
11406,Latoya Xu,11/4/2020,Paris,"101, rue de Terre Neuve",NULL,1 (11) 500 555-0141,1,09:46.0,NULL,1
11407,Mario She,6/23/2021,Münster,Conesweg 720,NULL,1 (11) 500 555-0156,1,09:46.0,NULL,1
11408,Darren Gill,3/5/2021,London,8132 Twincreek Ct,NULL,1 (11) 500 555-0166,1,09:46.0,NULL,1
11409,Jacqueline Hayes,11/17/2020,Saint Germain en Laye,"33, rue Georges-Clémenceau",NULL,1 (11) 500 555-0162,1,09:46.0,NULL,1
11410,Maurice Goel,11/13/2020,Paris,"15, avenue de la Gare",NULL,1 (11) 500 555-0179,1,09:46.0,NULL,1
11411,Devin Ross,8/4/2021,Ingolstadt,Postenweg 2428,NULL,1 (11) 500 555-0172,1,09:46.0,NULL,1
11412,Sydney Bryant,11/5/2019,Ingolstadt,Postfach 99 92 92,NULL,1 (11) 500 555-0156,1,09:46.0,NULL,1
11413,Megan Stewart,8/10/2019,Gateshead,8192 Seagull Court,NULL,1 (11) 500 555-0116,1,09:46.0,NULL,1
11414,Ian Richardson,8/13/2019,Kirkby,726 W. Buchanan Rd.,NULL,1 (11) 500 555-0119,1,09:46.0,NULL,1
11415,Randy She,8/16/2021,Darmstadt,Roßstr 5538,NULL,1 (11) 500 555-0141,1,09:46.0,NULL,1
11416,Katrina Becker,11/7/2020,Croix,"8205, rue Malar",NULL,1 (11) 500 555-0153,1,09:46.0,NULL,1
11417,Lacey Zheng,11/4/2020,Pantin,"4, rue de Linois",NULL,1 (11) 500 555-0174,1,09:46.0,NULL,1
11418,Rafael Hu,12/17/2021,Paderborn,Zeiter Weg 7765,NULL,1 (11) 500 555-0159,1,09:46.0,NULL,1
11419,Kyle Scott,3/12/2021,Watford,9381 Alpine Rd.,NULL,1 (11) 500 555-0178,1,09:46.0,NULL,1
11420,Jordan Turner,11/1/2020,Roubaix,"100, rue Maillard",NULL,1 (11) 500 555-0176,1,09:46.0,NULL,1
11421,Amy Sun,11/3/2019,Offenbach,Am Karlshof 2500,NULL,1 (11) 500 555-0111,1,09:46.0,NULL,1
11422,Dustin Deng,8/22/2019,Liverpool,8185 Sol Street,NULL,1 (11) 500 555-0168,1,09:46.0,NULL,1
11423,Jasmine Stewart,12/10/2019,Hamburg,Heidestieg Straße 8224,NULL,1 (11) 500 555-0165,1,09:46.0,NULL,1
11424,Pamela Garcia,4/21/2021,Berlin,Postfach 11 09 99,NULL,1 (11) 500 555-0182,1,09:46.0,NULL,1
11425,Ariana Gray,11/22/2020,Metz,3675 Palms Dr,NULL,1 (11) 500 555-0191,1,09:46.0,NULL,1
11426,Kristopher Mehta,4/9/2021,Braunschweig,Herzogstr 328,Einkaufsabteilung,1 (11) 500 555-0181,1,09:46.0,NULL,1
11427,Desiree Dominguez,12/20/2019,Kiel,Holzstr 4222,NULL,1 (11) 500 555-0133,1,09:46.0,NULL,1
11428,Deanna Perez,12/5/2019,Poing,Marienplatz 56,NULL,1 (11) 500 555-0191,1,09:46.0,NULL,1
11429,Marco Lopez,12/14/2020,Sèvres,"313, rue de l'Espace De Schengen",NULL,1 (11) 500 555-0186,1,09:46.0,NULL,1
11430,Casey Yuan,3/19/2021,Bottrop,Hunzinger Allee 153,NULL,1 (11) 500 555-0184,1,09:46.0,NULL,1
11431,Bryant Garcia,12/21/2019,Hof,Am Gallberg 94,NULL,1 (11) 500 555-0115,1,09:46.0,NULL,1
11432,Dominique Prasad,12/10/2020,Roissy en Brie,"765, rue Villedo",NULL,1 (11) 500 555-0148,1,09:46.0,NULL,1
11433,Maurice Shan,12/2/2020,Tremblay-en-France,"59, rue Montcalm",NULL,1 (11) 500 555-0130,1,09:46.0,NULL,1
11434,Andre Lopez,6/15/2021,West Sussex,638 Shangri-la Rd.,NULL,1 (11) 500 555-0111,1,09:46.0,NULL,1
11435,Robin Romero,1/4/2022,Kiel,Hüttenstr 9995,NULL,1 (11) 500 555-0168,1,09:46.0,NULL,1
11436,Taylor Cox,5/22/2021,Watford,6409 Buckthorn Court,NULL,1 (11) 500 555-0125,1,09:46.0,NULL,1
